#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P03959	uniprotkb:P03961	-	-	uniprotkb:kdpA(gene name)|uniprotkb:Potassium-transporting ATPase potassium-binding subunit(recommended name)|uniprotkb:kdpA(display_short)	uniprotkb:kdpC(gene name)|uniprotkb:Potassium-transporting ATPase KdpC subunit(recommended name)|uniprotkb:kdpC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Huang et al. (2017)	pubmed:28636601	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P24192	uniprotkb:P0AAM3	-	-	uniprotkb:hypD(gene name)|uniprotkb:Hydrogenase maturation factor HypD(recommended name)|uniprotkb:hypD(display_short)	uniprotkb:hypC(gene name)|uniprotkb:Hydrogenase maturation factor HypC(recommended name)|uniprotkb:hypC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Blokesch et al. (2004)	pubmed:15504408	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P15047	uniprotkb:P0ADI4	-	-	uniprotkb:entA(gene name)|uniprotkb:2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase(recommended name)|uniprotkb:entA(display_short)	uniprotkb:entB(gene name)|uniprotkb:Enterobactin synthase component B(recommended name)|uniprotkb:entB(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Pakarian et al. (2016)	pubmed:27470582	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0A7R5	uniprotkb:P0AFG0	-	-	uniprotkb:rpsJ(gene name)|uniprotkb:30S ribosomal protein S10(recommended name)|uniprotkb:rpsJ(display_short)	uniprotkb:nusG(gene name)|uniprotkb:Transcription termination/antitermination protein NusG(recommended name)|uniprotkb:nusG(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Burmann et al. (2010)	pubmed:20413501	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0A8I1	uniprotkb:P0AFG0	-	-	uniprotkb:yqgF(gene name)|uniprotkb:Putative pre-16S rRNA nuclease(recommended name)|uniprotkb:yqgF(display_short)	uniprotkb:nusG(gene name)|uniprotkb:Transcription termination/antitermination protein NusG(recommended name)|uniprotkb:nusG(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Kumar et al. (2016)	pubmed:26774489	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P69348	uniprotkb:P69346	-	-	uniprotkb:yoeB(gene name)|uniprotkb:Toxin YoeB(recommended name)|uniprotkb:yoeB(display_short)	uniprotkb:yefM(gene name)|uniprotkb:Antitoxin YefM(recommended name)|uniprotkb:yefM(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Cherny et al. (2005)	pubmed:15980067	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:Q46901	uniprotkb:Q46898	-	-	uniprotkb:casA(gene name)|uniprotkb:CRISPR system Cascade subunit CasA(recommended name)|uniprotkb:casA(display_short)	uniprotkb:casD(gene name)|uniprotkb:CRISPR system Cascade subunit CasD(recommended name)|uniprotkb:casD(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Jackson et al. (2014)	pubmed:25103409	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0AGE0	uniprotkb:P0A7H3	-	-	uniprotkb:ssb(gene name)|uniprotkb:Single-stranded DNA-binding protein(recommended name)|uniprotkb:ssb(display_short)	uniprotkb:recO(gene name)|uniprotkb:DNA repair protein RecO(recommended name)|uniprotkb:recO(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Ryzhikov et al. (2011)	pubmed:21504984	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0AGE0	uniprotkb:P0A7H3	-	-	uniprotkb:ssb(gene name)|uniprotkb:Single-stranded DNA-binding protein(recommended name)|uniprotkb:ssb(display_short)	uniprotkb:recO(gene name)|uniprotkb:DNA repair protein RecO(recommended name)|uniprotkb:recO(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Umezu et al. (1994)	pubmed:7962001	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P16687	uniprotkb:P16685	-	-	uniprotkb:phnI(gene name)|uniprotkb:Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI(recommended name)|uniprotkb:phnI(display_short)	uniprotkb:phnG(gene name)|uniprotkb:Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG(recommended name)|uniprotkb:phnG(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Ren et al. (2015)	pubmed:25954983	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P16688	uniprotkb:P16685	-	-	uniprotkb:phnJ(gene name)|uniprotkb:Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase(recommended name)|uniprotkb:phnJ(display_short)	uniprotkb:phnG(gene name)|uniprotkb:Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG(recommended name)|uniprotkb:phnG(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Ren et al. (2015)	pubmed:25954983	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P09557	uniprotkb:P18196	-	-	uniprotkb:dicB(gene name)|uniprotkb:Division inhibition protein DicB(recommended name)|uniprotkb:dicB(display_short)	uniprotkb:minC(gene name)|uniprotkb:Septum site-determining protein MinC(recommended name)|uniprotkb:minC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Yang et al. (2016)	pubmed:27466443	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P09557	uniprotkb:P18196	-	-	uniprotkb:dicB(gene name)|uniprotkb:Division inhibition protein DicB(recommended name)|uniprotkb:dicB(display_short)	uniprotkb:minC(gene name)|uniprotkb:Septum site-determining protein MinC(recommended name)|uniprotkb:minC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Johnson et al. (2002)	pubmed:12003935	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0AEZ3	uniprotkb:P18196	-	-	uniprotkb:minD(gene name)|uniprotkb:Septum site-determining protein MinD(recommended name)|uniprotkb:minD(display_short)	uniprotkb:minC(gene name)|uniprotkb:Septum site-determining protein MinC(recommended name)|uniprotkb:minC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Huang et al. (1996)	pubmed:8752322	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P23256	uniprotkb:P06993	-	-	uniprotkb:malY(gene name)|uniprotkb:Protein MalY(recommended name)|uniprotkb:malY(display_short)	uniprotkb:malT(gene name)|uniprotkb:HTH-type transcriptional regulator MalT(recommended name)|uniprotkb:malT(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Clausen et al. (2000)	pubmed:10698925	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P23872	uniprotkb:P06993	-	-	uniprotkb:aes(gene name)|uniprotkb:Acetyl esterase(recommended name)|uniprotkb:aes(display_short)	uniprotkb:malT(gene name)|uniprotkb:HTH-type transcriptional regulator MalT(recommended name)|uniprotkb:malT(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Joly et al. (2002)	pubmed:11867639	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P68187	uniprotkb:P06993	-	-	uniprotkb:malK(gene name)|uniprotkb:Maltose/maltodextrin import ATP-binding protein MalK(recommended name)|uniprotkb:malK(display_short)	uniprotkb:malT(gene name)|uniprotkb:HTH-type transcriptional regulator MalT(recommended name)|uniprotkb:malT(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Panagiotidis et al. (1998)	pubmed:9822819	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P09980	uniprotkb:Q47155	-	-	uniprotkb:rep(gene name)|uniprotkb:ATP-dependent DNA helicase Rep(recommended name)|uniprotkb:rep(display_short)	uniprotkb:dinB(gene name)|uniprotkb:DNA polymerase IV(recommended name)|uniprotkb:dinB(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Sladewski et al. (2011)	pubmed:21320186	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0ABU7	uniprotkb:P0ABV2	-	-	uniprotkb:exbB(gene name)|uniprotkb:Biopolymer transport protein ExbB(recommended name)|uniprotkb:exbB(display_short)	uniprotkb:exbD(gene name)|uniprotkb:Biopolymer transport protein ExbD(recommended name)|uniprotkb:exbD(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Sverzhinsky et al. (2014)	pubmed:24657092	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0ABU7	uniprotkb:P0ABV2	-	-	uniprotkb:exbB(gene name)|uniprotkb:Biopolymer transport protein ExbB(recommended name)|uniprotkb:exbB(display_short)	uniprotkb:exbD(gene name)|uniprotkb:Biopolymer transport protein ExbD(recommended name)|uniprotkb:exbD(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Braun et al. (1996)	pubmed:8631671	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0ABU7	uniprotkb:P0ABV2	-	-	uniprotkb:exbB(gene name)|uniprotkb:Biopolymer transport protein ExbB(recommended name)|uniprotkb:exbB(display_short)	uniprotkb:exbD(gene name)|uniprotkb:Biopolymer transport protein ExbD(recommended name)|uniprotkb:exbD(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Celia et al. (2016)	pubmed:27654919	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P46889	uniprotkb:P06136	-	-	uniprotkb:ftsK(gene name)|uniprotkb:DNA translocase FtsK(recommended name)|uniprotkb:ftsK(display_short)	uniprotkb:ftsQ(gene name)|uniprotkb:Cell division protein FtsQ(recommended name)|uniprotkb:ftsQ(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Grenga et al. (2008)	pubmed:18759781	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0ABG4	uniprotkb:P06136	-	-	uniprotkb:ftsW(gene name)|uniprotkb:Probable peptidoglycan glycosyltransferase FtsW(recommended name)|uniprotkb:ftsW(display_short)	uniprotkb:ftsQ(gene name)|uniprotkb:Cell division protein FtsQ(recommended name)|uniprotkb:ftsQ(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	D'Ulisse et al. (2007)	pubmed:17185541	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0AEN4	uniprotkb:P06136	-	-	uniprotkb:ftsL(gene name)|uniprotkb:Cell division protein FtsL(recommended name)|uniprotkb:ftsL(display_short)	uniprotkb:ftsQ(gene name)|uniprotkb:Cell division protein FtsQ(recommended name)|uniprotkb:ftsQ(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Buddelmeijer et al. (2004)	pubmed:15165235	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P11557	uniprotkb:P06136	-	-	uniprotkb:damX(gene name)|uniprotkb:Cell division protein DamX(recommended name)|uniprotkb:damX(display_short)	uniprotkb:ftsQ(gene name)|uniprotkb:Cell division protein FtsQ(recommended name)|uniprotkb:ftsQ(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Arends et al. (2010)	pubmed:19880599	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0A6S5	uniprotkb:P06136	-	-	uniprotkb:ftsB(gene name)|uniprotkb:Cell division protein FtsB(recommended name)|uniprotkb:ftsB(display_short)	uniprotkb:ftsQ(gene name)|uniprotkb:Cell division protein FtsQ(recommended name)|uniprotkb:ftsQ(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Buddelmeijer et al. (2004)	pubmed:15165235	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P64612	uniprotkb:P06136	-	-	uniprotkb:zapE(gene name)|uniprotkb:Cell division protein ZapE(recommended name)|uniprotkb:zapE(display_short)	uniprotkb:ftsQ(gene name)|uniprotkb:Cell division protein FtsQ(recommended name)|uniprotkb:ftsQ(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Marteyn et al. (2014)	pubmed:24595368	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P28903	uniprotkb:P0A9N8	-	-	uniprotkb:nrdD(gene name)|uniprotkb:Anaerobic ribonucleoside-triphosphate reductase(recommended name)|uniprotkb:nrdD(display_short)	uniprotkb:nrdG(gene name)|uniprotkb:Anaerobic ribonucleoside-triphosphate reductase-activating protein(recommended name)|uniprotkb:nrdG(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Sun et al. (1995)	pubmed:7852304	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P77717	uniprotkb:P0ADB1	-	-	uniprotkb:ybaY(gene name)|uniprotkb:Uncharacterized lipoprotein YbaY(recommended name)|uniprotkb:ybaY(display_short)	uniprotkb:osmE(gene name)|uniprotkb:Osmotically-inducible putative lipoprotein OsmE(recommended name)|uniprotkb:osmE(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Zheng et al. (2011)	pubmed:21697552	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0A9X4	uniprotkb:P27434	-	-	uniprotkb:mreB(gene name)|uniprotkb:Rod shape-determining protein MreB(recommended name)|uniprotkb:mreB(display_short)	uniprotkb:rodZ(gene name)|uniprotkb:Cytoskeleton protein RodZ(recommended name)|uniprotkb:rodZ(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Morgenstein et al. (2015)	pubmed:26396257	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0A9X4	uniprotkb:P27434	-	-	uniprotkb:mreB(gene name)|uniprotkb:Rod shape-determining protein MreB(recommended name)|uniprotkb:mreB(display_short)	uniprotkb:rodZ(gene name)|uniprotkb:Cytoskeleton protein RodZ(recommended name)|uniprotkb:rodZ(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Bendezu et al. (2008)	pubmed:19078962	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0A710	uniprotkb:P27434	-	-	uniprotkb:yciB(gene name)|uniprotkb:Probable intracellular septation protein A(recommended name)|uniprotkb:yciB(display_short)	uniprotkb:rodZ(gene name)|uniprotkb:Cytoskeleton protein RodZ(recommended name)|uniprotkb:rodZ(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Li et al. (2015)	pubmed:26032369	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P21865	uniprotkb:P46888	-	-	uniprotkb:kdpD(gene name)|uniprotkb:Sensor protein KdpD(recommended name)|uniprotkb:kdpD(display_short)	uniprotkb:uspC(gene name)|uniprotkb:Universal stress protein C(recommended name)|uniprotkb:uspC(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Heermann et al. (2008)	pubmed:19101563	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P37624	uniprotkb:P60752	-	-	uniprotkb:rbbA(gene name)|uniprotkb:Ribosome-associated ATPase(recommended name)|uniprotkb:rbbA(display_short)	uniprotkb:msbA(gene name)|uniprotkb:Lipid A export ATP-binding/permease protein MsbA(recommended name)|uniprotkb:msbA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Babu et al. (2011)	pubmed:21556145	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P27434	uniprotkb:P02918	-	-	uniprotkb:rodZ(gene name)|uniprotkb:Cytoskeleton protein RodZ(recommended name)|uniprotkb:rodZ(display_short)	uniprotkb:mrcA(gene name)|uniprotkb:Penicillin-binding protein 1A(recommended name)|uniprotkb:mrcA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Morgenstein et al. (2015)	pubmed:26396257	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P33920	uniprotkb:P0AES4	-	-	uniprotkb:yejK(gene name)|uniprotkb:Nucleoid-associated protein YejK(recommended name)|uniprotkb:yejK(display_short)	uniprotkb:gyrA(gene name)|uniprotkb:DNA gyrase subunit A(recommended name)|uniprotkb:gyrA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Lee et al. (2013)	pubmed:24043617	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0A8I1	uniprotkb:P0A698	-	-	uniprotkb:yqgF(gene name)|uniprotkb:Putative pre-16S rRNA nuclease(recommended name)|uniprotkb:yqgF(display_short)	uniprotkb:uvrA(gene name)|uniprotkb:UvrABC system protein A(recommended name)|uniprotkb:uvrA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Kumar et al. (2016)	pubmed:26774489	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0AFP2	uniprotkb:P15038	-	-	uniprotkb:atl(gene name)|uniprotkb:DNA base-flipping protein(recommended name)|uniprotkb:atl(display_short)	uniprotkb:helD(gene name)|uniprotkb:DNA helicase IV(recommended name)|uniprotkb:helD(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Chen et al. (2007)	pubmed:18084297	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
uniprotkb:P0A7D4	uniprotkb:P16095	-	-	uniprotkb:purA(gene name)|uniprotkb:Adenylosuccinate synthetase(recommended name)|uniprotkb:purA(display_short)	uniprotkb:sdaA(gene name)|uniprotkb:L-serine dehydratase 1(recommended name)|uniprotkb:sdaA(display_short)	psi-mi:"MI:0045"(experimental interaction detection)	Zheng et al. (2011)	pubmed:21697552	taxid:83333("Escherichia coli (strain K12)")	taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0466"(ecocyc)	-	-
